"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 18:45:28 GMT 2021","Sun Aug 08 18:45:30 GMT 2021","2184","","LoginPageTest","","LoginPageTest","LoginTest","LoginTest()",""
"passed","Sun Aug 08 18:45:25 GMT 2021","Sun Aug 08 18:45:28 GMT 2021","2719","","LoginPageTest","","LoginPageTest","EmptyLoginTest","EmptyLoginTest()",""
