"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 08 14:00:42 GMT 2021","Sun Aug 08 14:00:43 GMT 2021","732","","MainPageTest","","MainPageTest","SearchWithClickTest","SearchWithClickTest()",""
"broken","Sun Aug 08 14:00:43 GMT 2021","Sun Aug 08 14:00:43 GMT 2021","236","","MainPageTest","","MainPageTest","SignUpTest","SignUpTest()",""
